Name,dD,dP,dH,R0,duplicate,hsp_flag_dd_low,hsp_flag_dd_high,hsp_flag_dp_negative,hsp_flag_dh_negative,hsp_flag_r_large,hsp_flag_nonpolar_check,name_clean,name_type,name_synonyms,source_uncertainty,CAS,cas_final,cas_valid,cas_source,pubchem_cid,inchikey,smiles_canonical,smiles_isomeric,smiles_valid,mol_formula,mw,name_iupac,xlogp,hbd_count,hba_count,bp_c,mp_c,density_g_ml,flash_point_c,vapor_pressure_mmhg,dielectric_constant,ghs_hazard_statements,ghs_pictograms,ghs_signal_word,flag_carcinogen,flag_reproductive_toxin,flag_flammable,flag_acutely_toxic,ich_q3c_class,ich_q3c_pde_mg_day,cf_kingdom,cf_superclass,cf_class,cf_subclass,cf_direct_parent,cf_alternative_parents,cf_classification_type,url_primary,url_source,score_cas,score_name_match,score_pubchem,score_smiles,score_crossref,score_properties,confidence_score,confidence_label,verify_inchikey_mismatch,verify_cas_conflict,verify_name_inconsistency,verify_formula_mismatch,verify_hsp_outlier,verify_classyfire_consistent,already_in_database,lookup_failed,needs_manual_review,processing_notes
"1,1,1,2-Tetrachloroethane",18.0,4.4,4.2,,False,False,False,False,False,False,False,"1,1,1,2-Tetrachloroethane",systematic_chemical,,False,630-20-6,630-20-6,True,original,12418.0,QVLAWKAXOMEXPM-UHFFFAOYSA-N,ClCC(Cl)(Cl)Cl,,True,C2H2Cl4,167.8,"1,1,1,2-tetrachloroethane",2.7,0.0,0.0,130.6,,,,,,H302; H310; H318; H319; H331; H332; H351; H412; H320; H335; H341; H373; H402,Corrosive; Acute Toxic; Irritant; Health Hazard,Danger,True,False,False,True,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/12418,pubchem,1.0,1.0,1.0,1.0,1.0,0.75,0.988,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,1,1-Trichloroethane",16.8,4.3,2.0,,False,False,False,False,False,False,False,"1,1,1-Trichloroethane",systematic_chemical,,False,71-55-6,71-55-6,True,original,6278.0,UOCLXMDMGBRAIB-UHFFFAOYSA-N,CC(Cl)(Cl)Cl,,True,C2H3Cl3,133.40,"1,1,1-trichloroethane",2.4,0.0,0.0,,,,,,,H332; H420; H225; H315; H319; H290; H320; H336; H350; H360; H370; H372; H400; H410; H335; H351; H361; H373,Irritant; Flammable; Corrosive; Health Hazard; Environmental Hazard,Warning,True,True,True,False,1,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/6278,pubchem,1.0,1.0,1.0,1.0,1.0,0.5,0.975,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,1,1-Trifluoroethane",14.6,10.0,0.0,,False,False,False,False,False,False,False,"1,1,1-Trifluoroethane",systematic_chemical,,False,420-46-2,420-46-2,True,original,9868.0,UJPMYEOUBPIPHQ-UHFFFAOYSA-N,CC(F)(F)F,,True,C2H3F3,84.04,"1,1,1-trifluoroethane",1.7,0.0,3.0,-46.7,,,,,,H220; H224; H280; H420,Flammable; Compressed Gas; Irritant,Danger,False,False,True,False,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/9868,pubchem,1.0,1.0,1.0,1.0,1.0,0.75,0.988,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,1,2,2-Tetrabromoethane",21.0,7.0,8.2,,False,False,False,False,False,False,False,"1,1,2,2-Tetrabromoethane",systematic_chemical,,False,79-27-6,79-27-6,True,original,6588.0,QXSZNDIIPUOQMB-UHFFFAOYSA-N,BrC(Br)C(Br)Br,,True,C2H2Br4,345.65,"1,1,2,2-tetrabromoethane",3.6,0.0,0.0,243.6,-0.9,,,,,H319; H330; H412; H302; H315; H331; H335; H370; H372; H373; H320; H371,Acute Toxic; Irritant; Health Hazard,Danger,False,False,False,True,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/6588,pubchem,1.0,1.0,1.0,1.0,1.0,1.0,1.0,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,1,2,2-Tetrachloroethane",18.8,5.1,5.3,,False,False,False,False,False,False,False,"1,1,2,2-Tetrachloroethane",systematic_chemical,,False,79-34-5,79-34-5,True,original,6591.0,QPFMBZIOSGYJDE-UHFFFAOYSA-N,ClC(Cl)C(Cl)Cl,,True,C2H2Cl4,167.8,"1,1,2,2-tetrachloroethane",2.4,0.0,0.0,,-43.4,,,,,H310; H330; H411; H302; H350; H315; H319; H331; H335; H336; H341; H351; H370; H372; H227; H301; H401,Acute Toxic; Environmental Hazard; Irritant; Health Hazard,Danger,True,False,False,True,1,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/6591,pubchem,1.0,1.0,1.0,1.0,1.0,0.75,0.988,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,1,2,2-Tetrachloropropane",17.9,6.7,3.3,,False,False,False,False,False,False,False,"1,1,2,2-Tetrachloropropane",systematic_chemical,,False,13116-60-4,13116-60-4,True,original,83154.0,MDCBRXYTSHYYJE-UHFFFAOYSA-N,CC(Cl)(Cl)C(Cl)Cl,,True,C3H4Cl4,181.9,"1,1,2,2-tetrachloropropane",3.1,0.0,0.0,153.0,,,,,,,,,False,False,False,False,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/83154,pubchem,1.0,1.0,1.0,1.0,1.0,0.75,0.988,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,1,2-Tribromo Ethylene",18.3,9.4,8.0,,False,False,False,False,False,False,False,"1,1,2-Tribromo Ethylene",systematic_chemical,,False,598-16-3,598-16-3,True,original,11712.0,OZVJKTHTULCNHB-UHFFFAOYSA-N,BrC=C(Br)Br,,True,C2HBr3,264.74,"1,1,2-tribromoethene",3.2,0.0,0.0,164.1,,,,,,H302; H312; H315; H319; H332; H335,Irritant,Warning,False,False,False,False,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/11712,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,1,2-Trichloro Propene",17.7,15.7,3.4,,False,False,False,False,False,False,False,"1,1,2-Trichloro Propene",systematic_chemical,,False,21400-25-9,21400-25-9,True,original,30616.0,LIPPKMMVZOHCIF-UHFFFAOYSA-N,CC(Cl)=C(Cl)Cl,,True,C3H3Cl3,145.41,"1,1,2-trichloroprop-1-ene",3.0,0.0,0.0,,,,,,,,,,False,False,False,False,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/30616,pubchem,1.0,0.85,1.0,1.0,1.0,0.5,0.945,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,1,2-Trichloroethane",18.2,5.3,6.8,,False,False,False,False,False,False,False,"1,1,2-Trichloroethane",systematic_chemical,,False,79-00-5,79-00-5,True,original,6574.0,UBOXGVDOUJQMTN-UHFFFAOYSA-N,ClCC(Cl)Cl,,True,C2H3Cl3,133.40,"1,1,2-trichloroethane",1.9,0.0,0.0,,-36.5,,,,,H302; H312; H332; H351; H331; H412; H315; H320; H335; H336; H370; H372; H402; H373,Irritant; Health Hazard; Acute Toxic,Warning,True,False,False,True,1,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/6574,pubchem,1.0,1.0,1.0,1.0,1.0,0.75,0.988,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,1,2-Trichlorotrifluoroethane (Freon113)",14.7,1.6,0.0,,False,False,False,False,False,False,False,"1,1,2-Trichlorotrifluoroethane",systematic_chemical,Freon113,False,76-13-1,76-13-1,True,original,6428.0,AJDIZQLSFPQPEY-UHFFFAOYSA-N,FC(F)(Cl)C(F)(Cl)Cl,,True,C2Cl3F3,187.37,"1,1,2-trichloro-1,2,2-trifluoroethane",3.2,0.0,3.0,47.8,,,,,,H319; H411; H420; H320; H336; H370; H401; H412; H335; H372; H316,Irritant; Environmental Hazard; Health Hazard,Warning,False,False,False,False,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/6428,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,1,3,3-Tetramethoxypropane",15.0,7.1,6.8,,False,False,False,False,False,False,False,"1,1,3,3-Tetramethoxypropane",trivial_name,,False,102-52-3,102-52-3,True,original,66019.0,XHTYQFMRBQUCPX-UHFFFAOYSA-N,COC(CC(OC)OC)OC,,True,C7H16O4,164.20,"1,1,3,3-tetramethoxypropane",0.3,0.0,4.0,183.1,,,,,,H226; H315,Flammable; Irritant,Warning,False,False,True,False,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/66019,pubchem,1.0,1.0,1.0,1.0,1.0,0.75,0.988,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,1-Diallyloxyethane",15.4,5.1,4.8,,False,False,False,False,False,False,False,"1,1-Diallyloxyethane",trivial_name,,False,20682-69-3,20682-69-3,True,original,225379.0,XFJWHICSGRNOKN-UHFFFAOYSA-N,CC(OCC=C)OCC=C,,True,C8H14O2,142.20,3-(1-prop-2-enoxyethoxy)prop-1-ene,1.7,0.0,2.0,,,,,,,,,,False,False,False,False,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/225379,pubchem,1.0,0.85,1.0,1.0,1.0,0.5,0.945,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,1-Dibromoethane",18.5,8.4,8.8,,False,False,False,False,False,False,False,"1,1-Dibromoethane",systematic_chemical,,False,557-91-5,557-91-5,True,original,11201.0,APQIUTYORBAGEZ-UHFFFAOYSA-N,CC(Br)Br,,True,C2H4Br2,187.86,"1,1-dibromoethane",2.3,0.0,0.0,109.5,,,,,,H301; H302; H311; H312; H315; H319; H331; H332; H335; H351,Acute Toxic; Irritant; Health Hazard,Danger,True,False,False,True,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/11201,pubchem,1.0,1.0,1.0,1.0,1.0,0.75,0.988,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,1-Dibromoethylene",16.2,4.8,7.0,,False,False,False,False,False,False,False,"1,1-Dibromoethylene",systematic_chemical,,False,593-92-0,593-92-0,True,original,11652.0,IWHJPYXAFGKABF-UHFFFAOYSA-N,BrC(Br)=C,,True,C2H2Br2,185.85,"1,1-dibromoethene",2.4,0.0,0.0,92.1,,,,,,,,,False,False,False,False,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/11652,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,1-Dichloro-1-Nitroethane",16.8,12.1,4.3,,False,False,False,False,False,False,False,"1,1-Dichloro-1-Nitroethane",systematic_chemical,,False,594-72-9,594-72-9,True,original,11674.0,OQOGEOLRYAOSKO-UHFFFAOYSA-N,CC(Cl)(Cl)[N+]([O-])=O,,True,C2H3Cl2NO2,143.95,"1,1-dichloro-1-nitroethane",1.6,0.0,2.0,123.6,,,,,,H301; H311; H331; H226; H302; H315; H370,Acute Toxic; Flammable; Irritant; Health Hazard,Danger,False,False,True,True,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/11674,pubchem,1.0,1.0,1.0,1.0,1.0,0.75,0.988,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,1-Dichloroacetone",17.1,7.6,5.4,,False,False,False,False,False,False,False,"1,1-Dichloroacetone",systematic_chemical,,False,513-88-2,513-88-2,True,original,10567.0,CSVFWMMPUJDVKH-UHFFFAOYSA-N,CC(=O)C(Cl)Cl,,True,C3H4Cl2O,126.97,"1,1-dichloropropan-2-one",1.3,0.0,1.0,120.1,,,,,,H226; H301; H302; H314; H318; H319; H400; H410,Flammable; Corrosive; Acute Toxic; Irritant; Environmental Hazard,Danger,False,False,True,True,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/10567,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,1-Dichloroethane",16.5,7.8,3.0,,False,False,False,False,False,False,False,"1,1-Dichloroethane",systematic_chemical,,False,75-34-3,75-34-3,True,original,6365.0,SCYULBFZEHDVBN-UHFFFAOYSA-N,CC(Cl)Cl,,True,C2H4Cl2,98.96,"1,1-dichloroethane",1.9,0.0,0.0,,-96.6,,,,,H225; H302; H319; H335; H412; H332; H315; H336; H341; H370; H402; H411; H333; H373,Flammable; Irritant; Health Hazard; Environmental Hazard,Danger,False,False,True,False,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/6365,pubchem,1.0,1.0,1.0,1.0,1.0,0.75,0.988,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,1-Dichloroethylene",16.4,5.2,2.4,,False,False,False,False,False,False,False,"1,1-Dichloroethylene",systematic_chemical,,False,75-35-4,75-35-4,True,original,6366.0,LGXVIGDEPROXKC-UHFFFAOYSA-N,ClC(Cl)=C,,True,C2H2Cl2,96.94,"1,1-dichloroethene",2.3,0.0,0.0,31.4,,,,,,H224; H332; H351; H302; H319; H372; H412; H341; H350; H401; H336; H361; H370; H305; H331; H373; H301; H315,Flammable; Irritant; Health Hazard; Acute Toxic,Danger,True,True,True,True,1,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/6366,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,1-Dichloropropane",16.1,7.8,3.5,,False,False,False,False,False,False,False,"1,1-Dichloropropane",systematic_chemical,,False,78-99-9,78-99-9,True,original,6573.0,WIHMGGWNMISDNJ-UHFFFAOYSA-N,CCC(Cl)Cl,,True,C3H6Cl2,112.98,"1,1-dichloropropane",2.5,0.0,0.0,88.1,,,,,,H225; H315; H319; H332; H335; H351; H402; H412,Flammable; Irritant; Health Hazard,Danger,True,False,True,False,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/6573,pubchem,1.0,1.0,1.0,1.0,1.0,0.75,0.988,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,1-Dichloropropene",16.9,6.7,2.9,,False,False,False,False,False,False,False,"1,1-Dichloropropene",systematic_chemical,,False,563-58-6,563-58-6,True,original,11245.0,ZAIDIVBQUMFXEC-UHFFFAOYSA-N,CC=C(Cl)Cl,,True,C3H4Cl2,110.97,"1,1-dichloroprop-1-ene",2.6,0.0,0.0,76.6,,,,,,H225; H301; H412,Flammable; Acute Toxic,Danger,False,False,True,True,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/11245,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,1-Diethoxy Butane",15.4,4.9,4.6,,False,False,False,False,False,False,False,"1,1-Diethoxy Butane",trivial_name,,False,3658-95-5,3658-95-5,True,original,77225.0,UVHXZFGCCJLFMX-UHFFFAOYSA-N,CCCC(OCC)OCC,,True,C8H18O2,146.23,"1,1-diethoxybutane",2.1,0.0,2.0,143.1,,,,,,H225; H226; H315; H317; H319,Flammable; Irritant,Danger,False,False,True,False,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/77225,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,1-Diethoxy Ethane",15.0,3.4,4.0,,False,False,False,False,False,False,False,"1,1-Diethoxy Ethane",trivial_name,,False,105-57-7,105-57-7,True,original,7765.0,DHKHKXVYLBGOIT-UHFFFAOYSA-N,CCOC(C)OCC,,True,C6H14O2,118.17,"1,1-diethoxyethane",0.8,0.0,2.0,,,,,,,H225; H315; H319; H318; H320; H335; H336,Flammable; Irritant; Corrosive,Danger,False,False,True,False,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/7765,pubchem,1.0,0.85,1.0,1.0,1.0,0.5,0.945,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,1-Difluoroethane",14.9,9.3,2.9,,False,False,False,False,False,False,False,"1,1-Difluoroethane",systematic_chemical,,False,75-37-6,75-37-6,True,original,6368.0,NPNPZTNLOVBDOC-UHFFFAOYSA-N,CC(F)F,,True,C2H4F2,66.05,"1,1-difluoroethane",1.4,0.0,2.0,-24.7,,,,,,H220; H280; H336,Flammable; Compressed Gas; Irritant,Danger,False,False,False,False,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/6368,pubchem,1.0,1.0,1.0,1.0,1.0,0.75,0.988,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,1-Difluoroethylene",15.0,5.7,3.6,,False,False,False,False,False,False,False,"1,1-Difluoroethylene",systematic_chemical,,False,75-38-7,75-38-7,True,original,6369.0,BQCIDUSAKPWEOX-UHFFFAOYSA-N,FC(F)=C,,True,C2H2F2,64.03,"1,1-difluoroethene",1.3,0.0,2.0,-82.9,,,,,,H220; H230; H280; H340; H350; H336,Flammable; Compressed Gas; Health Hazard; Irritant,Danger,True,False,False,False,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/6369,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,1-Dimethoxy Ethane",15.1,4.9,4.9,,False,False,False,False,False,False,False,"1,1-Dimethoxy Ethane",trivial_name,,False,534-15-6,534-15-6,True,original,10795.0,SPEUIVXLLWOEMJ-UHFFFAOYSA-N,COC(C)OC,,True,C4H10O2,90.12,"1,1-dimethoxyethane",0.5,0.0,2.0,62.9,,,,,,H225,Flammable,Danger,False,False,True,False,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/10795,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,1-Dimethyl Hydrazine",15.3,5.9,11.0,,False,False,False,False,False,False,False,"1,1-Dimethyl Hydrazine",systematic_chemical,,False,57-14-7,57-14-7,True,original,5976.0,RHUYHJGZWVXEHW-UHFFFAOYSA-N,CN(C)N,,True,C2H8N2,60.10,"1,1-dimethylhydrazine",-0.5,1.0,2.0,64.0,-57.1,,,,,H225; H301; H314; H331; H350; H411; H311; H335; H317; H312; H315; H319; H330; H341; H351; H370; H372; H340; H361,Flammable; Corrosive; Acute Toxic; Health Hazard; Environmental Hazard; Irritant,Danger,True,True,True,True,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/5976,pubchem,1.0,0.85,1.0,1.0,1.0,1.0,0.97,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,2,3,4-Tetramethylbenzene",18.8,0.5,0.5,,False,False,False,False,False,False,True,"1,2,3,4-Tetramethylbenzene",systematic_chemical,,False,488-23-3,488-23-3,True,original,10263.0,UOHMMEJUHBCKEE-UHFFFAOYSA-N,Cc1ccc(C)c(C)c1C,,True,C10H14,134.22,"1,2,3,4-tetramethylbenzene",4.0,0.0,0.0,,-6.4,,,,,H315; H319; H335,Irritant,Warning,False,False,False,False,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/10263,pubchem,1.0,1.0,1.0,1.0,1.0,0.75,0.988,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,2,3,5-Tetramethylbenzene",18.6,0.5,0.5,,False,False,False,False,False,False,True,"1,2,3,5-Tetramethylbenzene",systematic_chemical,,False,527-53-7,527-53-7,True,original,10695.0,BFIMMTCNYPIMRN-UHFFFAOYSA-N,Cc1cc(C)c(C)c(C)c1,,True,C10H14,134.22,"1,2,3,5-tetramethylbenzene",4.0,0.0,0.0,,,,,,,H315; H319,Irritant,Warning,False,False,False,False,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/10695,pubchem,1.0,1.0,1.0,1.0,1.0,0.5,0.975,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,2,3-Benzotriazole",18.7,15.6,12.4,,False,False,False,False,False,False,False,"1,2,3-Benzotriazole",trivial_name,,False,95-14-7,95-14-7,True,original,7220.0,QRUDEWIWKLJBPS-UHFFFAOYSA-N,[nH]1nnc2ccccc12,,True,C6H5N3,119.12,2H-benzotriazole,1.0,1.0,2.0,,,,,,,H411; H302; H319; H332; H412; H336; H371; H402,Environmental Hazard; Irritant; Health Hazard,Warning,False,False,False,False,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/7220,pubchem,1.0,0.85,1.0,1.0,1.0,0.5,0.945,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,2,3-Triazole",20.7,8.8,15.0,,False,False,False,False,False,False,False,"1,2,3-Triazole",trivial_name,,False,288-36-8,288-36-8,True,original,67516.0,QWENRTYMTSOGBR-UHFFFAOYSA-N,[nH]1ccnn1,,True,C2H3N3,69.07,2H-triazole,-0.3,1.0,2.0,,,,,,,H315; H319; H335,Irritant,Warning,False,False,False,False,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/67516,pubchem,1.0,0.85,1.0,1.0,1.0,0.5,0.945,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,2,3-Trichloro Propene",17.8,7.8,3.4,,False,False,False,False,False,False,False,"1,2,3-Trichloro Propene",systematic_chemical,,False,96-19-5,96-19-5,True,original,7286.0,HIILBTHBHCLUER-UHFFFAOYSA-N,ClCC(Cl)=CCl,,True,C3H3Cl3,145.41,"1,2,3-trichloroprop-1-ene",2.2,0.0,0.0,,,,,,,H227; H301; H302; H311; H315; H319; H330; H331; H335,Acute Toxic; Irritant,Danger,False,False,False,True,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/7286,pubchem,1.0,0.85,1.0,1.0,1.0,0.5,0.945,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,2,3-Trichloropropane",17.8,12.3,3.4,,False,False,False,False,False,False,False,"1,2,3-Trichloropropane",systematic_chemical,,False,96-18-4,96-18-4,True,original,7285.0,CFXQEHVMCRXUSD-UHFFFAOYSA-N,ClCC(Cl)CCl,,True,C3H5Cl3,147.43,"1,2,3-trichloropropane",1.8,0.0,0.0,,-13.8,,,,,H302; H312; H332; H350; H360; H301; H311; H319; H331; H341; H372; H373; H411; H227; H330; H335; H370; H401; H336; H371,Irritant; Health Hazard; Acute Toxic; Environmental Hazard,Danger,True,True,False,True,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/7285,pubchem,1.0,1.0,1.0,1.0,1.0,0.75,0.988,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,2,4,5-Tetrachlorobenzene",21.2,10.7,3.4,,False,False,False,False,False,False,False,"1,2,4,5-Tetrachlorobenzene",systematic_chemical,,False,95-94-3,95-94-3,True,original,7270.0,JHBKHLUZVFWLAG-UHFFFAOYSA-N,Clc1cc(Cl)c(Cl)cc1Cl,,True,C6H2Cl4,215.9,"1,2,4,5-tetrachlorobenzene",4.6,0.0,0.0,243.1,139.1,,,,,H302; H315; H319; H335; H400; H410; H336; H361; H362; H372; H373,Irritant; Environmental Hazard; Health Hazard,Warning,False,True,False,False,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/7270,pubchem,1.0,1.0,1.0,1.0,1.0,1.0,1.0,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,2,4-Trichlorobenzene",20.2,4.2,3.2,,False,False,False,False,False,False,False,"1,2,4-Trichlorobenzene",systematic_chemical,,False,120-82-1,120-82-1,True,original,13.0,PBKONEOXTCPAFI-UHFFFAOYSA-N,Clc1ccc(Cl)c(Cl)c1,,True,C6H3Cl3,181.4,"1,2,4-trichlorobenzene",4.0,0.0,0.0,213.6,16.6,,,,,H302; H315; H400; H410; H319; H335; H336; H351; H373; H316,Irritant; Environmental Hazard; Health Hazard,Warning,True,False,False,False,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/13,pubchem,1.0,1.0,1.0,1.0,1.0,1.0,1.0,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,2-Butadiene",15.0,1.7,6.2,,False,False,False,False,False,False,False,"1,2-Butadiene",trivial_name,,False,590-19-2,590-19-2,True,original,11535.0,QNRMTGGDHLBXQZ-UHFFFAOYSA-N,C[CH]=[C]=[CH2],,True,C4H6,54.09,"buta-1,2-diene",1.0,0.0,0.0,10.9,-136.2,,,,,H220; H224; H280; H411,Flammable; Compressed Gas; Environmental Hazard,Danger,False,False,True,False,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/11535,pubchem,1.0,0.85,1.0,1.0,1.0,1.0,0.97,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,2-Chlorobromoethylene",17.2,6.6,2.3,,False,False,False,False,False,False,False,"1,2-Chlorobromoethylene",systematic_chemical,,False,,,False,,,,,,False,,,,,,,,,,,,,,,,False,False,False,False,Not listed,,,,,,,,,,,0.0,0.3,0.0,0.0,0.0,0.0,0.06,LOW,False,False,False,False,False,False,False,True,True,[CAS] Excel parsed CAS as date: '3018-09-05 00:00:00' — treating as missing. | [CAS] Not found by any method.
"1,2-Cyclohexanediol",17.4,9.8,18.3,,False,False,False,False,False,False,False,"1,2-Cyclohexanediol",trivial_name,,False,931-17-9,931-17-9,True,original,13601.0,PFURGBBHAOXLIO-UHFFFAOYSA-N,OC1CCCCC1O,,True,C6H12O2,116.16,"cyclohexane-1,2-diol",0.2,2.0,2.0,,,,,,,H315; H319; H335,Irritant,Warning,False,False,False,False,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/13601,pubchem,1.0,0.85,1.0,1.0,1.0,0.5,0.945,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"1,2-Cyclohexanedione",18.6,10.3,8.0,,False,False,False,False,False,False,False,"1,2-Cyclohexanedione",trivial_name,,False,765-87-7,765-87-7,True,original,13006.0,OILAIQUEIWYQPH-UHFFFAOYSA-N,O=C1CCCCC1=O,,True,C6H8O2,112.13,"cyclohexane-1,2-dione",-0.1,0.0,2.0,194.1,,,,,,H302; H315; H319; H335,Irritant,Warning,False,False,False,False,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/13006,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
