name,cas_number,smiles,molecular_formula,delta_d,delta_p,delta_h,molecular_weight,boiling_point,density,molar_volume,category,ghs_hazard,confidence,source_count,source,source_url,hidden
2-Chlorothiophene,96-43-5,Clc1sccc1,C4H3ClS,19.2,6.2,8.0,118.59,128.5,,,halogenated,H225; H226; H301; H311; H315; H319; H330; H335,0.988,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/7299,
2-Cyclopentenyl Alcohol,3212-60-0,OC1CCC=C1,C5H8O,18.1,7.6,15.6,84.12,,,,ether,H225; H226; H315; H319; H332; H335,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/220164,
2-Decanol,1120-06-5,CCCCCCCCC(C)O,C10H22O,15.8,3.9,10.0,158.28,210.5,,,alcohol,H319,0.970,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/14254,
2-Ethyl Croton Aldehyde,19780-25-7,CC\C(=C/C)C=O,C6H10O,16.1,8.0,5.5,98.14,,,,ether,H226; H311; H315; H319; H335,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/5362897,
2-Ethyl Hexyl Acetate,103-09-3,,C10H20O2,15.8,2.9,5.1,172.26,199.9,,,ester,H315,0.808,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/7635,
2-Ethyl Hexyl Acrylate,103-11-7,,C11H20O2,15.3,4.3,3.0,184.27,217.1,,,ester,H315; H317; H335; H412; H319; H227; H336; H351; H373; H401; H411,0.808,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/7636,
2-Ethyl Hexyl Phthalate,4376-20-9,CCCCCCOC(=O)c1ccccc1C(=O)OCC,C16H22O4,17.3,6.2,6.8,278.34,,,,aromatic,H315; H319; H302; H361; H360,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/20393,
"2-Ethyl-1,3-Butadiene",3404-63-5,CCC(=C)C=C,C6H10,15.3,1.6,3.8,82.14,72.9,,,hydrocarbon,,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/18850,
2-Ethyl-1-Butanol,97-95-0,CCC(CC)CO,C6H14O,15.8,4.3,13.5,102.17,,,,ether,H302; H312; H226,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/7358,
2-Ethyl-1-Butene,760-21-4,CCC(=C)CC,C6H12,14.9,1.7,3.5,84.16,,,,hydrocarbon,H225; H304; H317; H319; H336,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/12970,
2-Ethyl-Hexanol,104-76-7,CCCCC(CC)CO,C8H18O,15.9,3.3,11.8,130.23,,,,alcohol,H315; H319; H332; H335; H402; H227; H336; H361; H371; H401; H312; H314,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/7720,
2-Ethylhexyl Amine,20352-67-4,CCCCC(CC)CN,C8H19N,15.7,4.2,6.1,129.24,,,,amine,,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/546879,
2-Furonitrile,617-90-3,N#Cc1occc1,C5H3NO,18.4,15.0,8.2,93.08,147.1,,,nitrile,H226; H302; H312; H318; H332,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/69245,
2-Heptanol,543-49-7,CCCCCC(C)O,C7H16O,15.7,5.4,11.7,116.2,,,,alcohol,H226; H312; H315; H319,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/10976,
2-Methoxy Tetrahydropyrane,6581-66-4,COC1CCCCO1,C6H12O2,17.2,6.6,6.0,116.16,128.6,,,ether,H226,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/23057,
"2-Methoxy-1,3-Dioxolane",19693-75-5,COC1OCCO1,C4H8O3,17.8,8.4,7.7,104.1,129.6,,,ether,H226,0.988,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/29744,
2-Methyl Acrylic Acid,503-64-0,CC(=C)C(O)=O,C4H6O2,16.8,5.2,12.4,86.09,169.4,,,acid,H315; H318; H335,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/643792,
2-Methyl Cyclohexanol,583-59-5,CC1CCCCC1O,C7H14O,17.1,6.5,12.5,114.19,167.6,,,ether,H226; H318; H332,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/11418,
2-Methyl Cyclohexanone,583-60-8,CC1CCCCC1=O,C7H12O,17.6,7.8,4.7,112.17,162.6,,,ether,H226; H332; H302; H312; H319; H335; H336,0.970,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/11419,
2-Methyl Pyrazine,109-08-0,Cc1cnccn1,C5H6N2,18.3,12.3,10.5,94.11,135.7,,,heterocyclic,H226; H302,0.970,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/7976,
2-Methyl Tetrahydrofuran,96-47-9,CC1CCCO1,C5H10O,16.9,5.0,4.3,86.13,,,,ether,H225; H302; H315; H318; H319; H335; H336; H314,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/7301,
"2-Methyl-1,3-Dioxolane",497-26-7,CC1OCCO1,C4H8O2,17.3,4.8,5.8,88.11,82.6,,,ether,H225; H319,0.988,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/10342,
2-Methyl-1-Butanol,137-32-6,CCC(C)CO,C5H12O,16.0,5.1,14.3,88.15,,,,ether,H226; H315; H318; H332; H335; H319,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/8723,
2-Methyl-1-Butene,563-46-2,CCC(C)=C,C5H10,14.5,1.8,1.3,70.13,,,,hydrocarbon,H224; H225; H302; H304; H315; H336; H341; H351; H411; H319; H332; H335,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/11240,
2-Methyl-1-Chloro Acrolein,53175-28-3,CC(=C)C(Cl)=O,C4H5ClO,17.1,10.6,7.3,104.53,,,,halogenated,H226; H301; H311; H315; H318; H330; H335; H400,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/5355510,
2-Methyl-1-Pentanol,105-30-6,CCCC(C)CO,C6H14O,15.8,4.9,13.5,102.17,,,,ether,H226; H302; H315; H318; H319; H335,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/7745,
2-Methyl-2-Butanol,75-85-4,CCC(C)(C)O,C5H12O,15.3,6.1,13.3,88.15,,,,ether,H225; H315; H332; H335; H312; H318; H336; H302; H319; H370,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/6405,
2-Methyl-2-Butene,513-35-9,CC=C(C)C,C5H10,14.7,2.0,2.9,70.13,,,,hydrocarbon,H224; H225; H302; H304; H315; H336; H341; H350; H351; H411,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/10553,
2-Methylfuran,534-22-5,Cc1occc1,C5H6O,17.3,2.8,7.4,82.1,,,,ether,H225; H301; H319; H330; H331; H411,0.975,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/10797,
2-Nitro-1-Propanol,2902-96-7,CC(CO)[N+]([O-])=O,C3H7NO3,16.1,13.7,15.4,105.09,,,,hydrocarbon,,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/92187,
2-Nitropropane,79-46-9,CC(C)[N+]([O-])=O,C3H7NO2,16.2,12.1,4.1,89.09,120.4,,,hydrocarbon,H226; H302; H332; H350; H331; H341; H412; H320; H330; H336; H370; H372; H373; H351,1.000,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/398,
2-Nitrothiophene,609-40-5,[O-][N+](=O)c1sccc1,C4H3NO2S,19.7,16.2,8.2,129.14,224.6,,,nitro,H302; H312; H332; H341,0.988,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/11866,
2-Octanol,123-96-6,CCCCCCC(C)O,C8H18O,16.1,4.9,11.0,130.23,,,,alcohol,H315; H318; H319; H226; H411; H227; H305; H316; H335; H402; H412,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/20083,
2-Oxopyrrolidinacetamid,7491-74-9,NC(=O)CN1CCCC1=O,C6H10N2O2,17.5,15.6,11.2,142.16,,,,acid,,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/4843,
2-Pentanol,6032-29-7,CCCC(C)O,C5H12O,15.6,6.4,13.3,88.15,,,,ether,H226; H332; H335; H315; H319,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/22386,
2-Phenoxy Ethanol,122-99-6,OCCOc1ccccc1,C8H10O2,17.8,5.7,14.3,138.16,245.1,,,alcohol,H302; H318; H335; H319; H336; H320; H361,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/31236,
2-Phenyl Ethanol,60-12-8,OCCc1ccccc1,C8H10O,18.3,5.6,11.2,122.16,219.4,,,aromatic,H302; H319; H311; H336; H361; H371; H318,0.970,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/6054,
2-Pinene,80-56-8,CC1=CCC2CC1C2(C)C,C10H16,16.9,1.8,3.1,136.23,,,,terpene,H226; H302; H304; H315; H317; H318; H400; H410; H371; H372; H373,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/6654,
2-Propanethiol,75-33-2,CC(C)S,C3H8S,16.3,6.8,6.5,76.16,,,,hydrocarbon,H225; H302; H315; H319; H331,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/6364,
2-Propanol,67-63-0,CC(C)O,C3H8O,15.8,6.1,16.4,60.1,,,,ether,H225; H319; H336; H318; H373; H400; H410; H335; H361; H370; H372; H303; H305; H313,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/3776,
2-Propyn-1-ol,107-19-7,OCC#C,C3H4O,16.1,8.7,18.8,56.06,113.6,,,alcohol,H226; H301; H311; H314; H331; H411; H310; H318; H330; H373; H335; H351; H372; H401; H300; H336; H341,0.970,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/7859,
2-Pyrrolidone,616-45-5,O=C1CCCN1,C4H7NO,18.2,12.0,9.0,85.1,245.1,,,amide,H315; H318; H319; H335; H360,0.970,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/12025,
2-t-Butyl-4-Methyl Phenol,2409-55-4,Cc1ccc(O)c(c1)C(C)(C)C,C11H16O,17.3,3.7,10.5,164.24,237.1,,,aromatic,H314; H318; H335; H411; H315; H319; H401,0.970,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/17004,
2-Thiabutane,624-89-5,CCSC,C3H8S,16.2,5.9,5.3,76.16,66.7,,,hydrocarbon,H225; H315,0.970,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/12230,
2-Toluidine,95-53-4,Cc1ccccc1N,C7H9N,19.4,5.8,9.4,107.15,,,,aromatic,H301; H319; H331; H350; H400; H312; H315; H341; H411; H227; H302; H332; H336; H370; H372; H410; H313; H316; H340; H373,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/7242,
2-Vinyl Toluene,611-15-4,Cc1ccccc1C=C,C9H10,18.6,1.0,3.8,118.18,160.0,,,aromatic,H332; H411; H226; H304; H315; H319; H400; H401,0.970,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/11904,
"3,3,3-Trichloro Propene",2233-00-3,ClC(Cl)(Cl)C=C,C3H3Cl3,17.7,15.5,3.4,145.41,,,,halogenated,H226; H302; H312; H315; H319; H332; H335,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/16690,
"3,4-Dichloro Alpha,Alpha,A-Trifluorotoluene",328-84-7,,C7H3Cl2F3,20.0,4.7,2.4,215.0,173.6,,,halogenated,H302; H315; H319; H335; H411; H227,0.808,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/9481,
"3,4-Dichloronitrobenzene",99-54-7,[O-][N+](=O)c1ccc(Cl)c(Cl)c1,C6H3Cl2NO2,20.1,7.2,4.1,192.0,255.6,,,aromatic,H302; H317; H319; H411; H336; H361; H372; H373,0.958,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/7443,
"3,4-Dichlorophenyl Acetonitrile",3218-49-3,Clc1ccc(CC#N)cc1Cl,C8H5Cl2N,20.5,10.8,4.4,186.03,,,,aromatic,H301; H302; H311; H312; H315; H319; H331; H332; H335,0.945,1,hspip_solvents,https://pubchem.ncbi.nlm.nih.gov/compound/76690,
