name,cas_number,smiles,molecular_formula,delta_d,delta_p,delta_h,molecular_weight,boiling_point,density,molar_volume,category,ghs_hazard,confidence,source_count,source,source_url,hidden
3-Methoxypropionitrile,,,,16.6,14.4,7.8,,,,91.1,nitrile,,0.8,1,hansen_a1,,
3-Methyl Allyl Alcohol,,,,16.0,6.0,15.5,,,,84.4,alcohol,,0.8,1,hansen_a1,,
3-Methyl Cyclohexanone,,,,17.7,6.3,4.7,,,,122.5,ketone,,0.8,1,hansen_a1,,
3-Methyl Isoxazole,,,,19.4,14.8,11.8,,,,57.7,heterocyclic,,0.8,1,hansen_a1,,
"3-Methyl-1,2-Butadiene",,,,15.1,2.5,4.5,,,,99.7,other,,0.8,1,hansen_a1,,
3-Methyl-1-Butene,,,,14.0,1.4,3.8,,,,112.9,other,,0.8,1,hansen_a1,,
3-n-Butyl Toluene,,,,17.4,0.1,1.0,,,,173.7,aromatic,,0.8,1,hansen_a1,,
3-Nitroaniline,,,,21.2,18.7,10.3,,,,96.1,amine,,0.8,1,hansen_a1,,
4-(Trifluoromet yl) Acetophenone,,,,18.8,6.1,3.5,,,,151.7,ketone,,0.8,1,hansen_a1,,
"4-Bromo-1,2-Butadiene",,,,17.0,6.5,4.7,,,,93.3,halogenated,,0.8,1,hansen_a1,,
4-Bromo-1-Butene,,,,16.5,6.0,4.5,,,,102.0,halogenated,,0.8,1,hansen_a1,,
"4-Chloro-1,2-Butadiene",,,,16.6,8.0,6.7,,,,89.5,halogenated,,0.8,1,hansen_a1,,
4-Chloro-2-Nitrotoluene,,,,19.9,11.8,3.8,,,,132.0,nitro,,0.8,1,hansen_a1,,
4-Chloroanisole,,,,19.6,7.8,6.7,,,,122.5,ether,,0.8,1,hansen_a1,,
4-Chlorobenzaldehyde,,,,19.9,7.2,5.6,,,,113.4,halogenated,,0.8,1,hansen_a1,,
4-Chlorobenzonitrile,,,,19.5,8.0,4.1,,,,125.1,nitrile,,0.8,1,hansen_a1,,
4-Chlorobenzotrichloride,,,,20.3,5.5,3.5,,,,153.8,halogenated,,0.8,1,hansen_a1,,
4-Chlorobenzyl Alcohol,,,,19.6,7.5,13.0,,,,117.7,alcohol,,0.8,1,hansen_a1,,
4-Chlorothiophenol,,,,20.8,8.6,10.6,,,,100.0,alcohol,,0.8,1,hansen_a1,,
4-Ethoxy Acetophenone,,,,18.8,10.3,6.4,,,,162.6,ketone,,0.8,1,hansen_a1,,
4-Fluoro-3-Nitrobenzofluorid,,,,19.4,7.2,3.7,,,,108.4,halogenated,,0.8,1,hansen_a1,,
4-Fluoropropiophenone,,,,19.6,7.1,3.5,,,,138.8,halogenated,,0.8,1,hansen_a1,,
4-Hydroxy Benzaldehyde,,,,19.4,15.2,14.5,,,,108.2,aldehyde,,0.8,1,hansen_a1,,
"4-Iodo-1,2-Butadiene",,,,17.4,6.3,6.2,,,,105.1,halogenated,,0.8,1,hansen_a1,,
4-Methoxy Acetophenone,,,,18.9,11.2,7.0,,,,137.8,ketone,,0.8,1,hansen_a1,,
4-Methoxy Benzonitrile,,,,19.4,16.7,5.4,,,,121.0,nitrile,,0.8,1,hansen_a1,,
4-Nitrochlorobenzene,,,,20.0,8.8,3.9,,,,121.2,halogenated,,0.8,1,hansen_a1,,
4-Nitrophenol,,,,20.4,20.9,15.1,,,,93.1,alcohol,,0.8,1,hansen_a1,,
4-Pentenal,,,,15.5,8.1,6.8,,,,98.7,other,,0.8,1,hansen_a1,,
4-Vinyl Pyridine,,,,18.1,7.2,6.8,,,,107.3,amine,,0.8,1,hansen_a1,,
5-Bromo-2-Nitrobenzotrifluorid,,,,20.0,6.0,4.9,,,,150.1,halogenated,,0.8,1,hansen_a1,,
6-Chloro-2-Nitrotoluene,,,,20.3,9.6,3.8,,,,132.0,nitro,,0.8,1,hansen_a1,,
"9,10-Phenanthrenequinone",,,,20.3,17.1,4.8,,,,148.2,other,,0.8,1,hansen_a1,,
Acetaldehyde,,,,14.7,12.5,7.9,,,,56.6,aldehyde,,0.8,1,hansen_a1,,
Acetaldoxime,,,,16.3,4.0,20.2,,,,61.2,other,,0.8,1,hansen_a1,,
Acetamide,,,,17.3,18.7,22.4,,,,60.8,amide,,0.8,1,hansen_a1,,
Acetanilide,,,,20.6,13.3,12.4,,,,110.9,other,,0.8,1,hansen_a1,,
Acetic Acid,,,,14.5,8.0,13.5,,,,57.1,acid,,0.8,1,hansen_a1,,
Acetic Anhydride,,,,16.0,11.7,10.2,,,,94.5,other,,0.8,1,hansen_a1,,
Acetone,,,,15.5,10.4,7.0,,,,74.0,ketone,,0.8,1,hansen_a1,,
Acetonecyanhydrin,,,,16.6,12.2,15.5,,,,94.0,ketone,,0.8,1,hansen_a1,,
Acetonemethyloxime,,,,14.7,4.6,4.6,,,,96.7,ketone,,0.8,1,hansen_a1,,
Acetonitrile,,,,15.3,18.0,6.1,,,,52.6,nitrile,,0.8,1,hansen_a1,,
Acetophenone,,,,19.6,8.6,3.7,,,,117.4,ketone,,0.8,1,hansen_a1,,
Acetoxime,,,,16.3,3.7,10.9,,,,80.2,other,,0.8,1,hansen_a1,,
Acetyl Salicylic Acid,,,,19.0,6.6,9.3,,,,133.5,acid,,0.8,1,hansen_a1,,
Acetyl Triethyl Citrate,,,,16.6,3.5,8.6,,,,279.9,ester,,0.8,1,hansen_a1,,
Acetylacetone,,,,16.1,11.2,6.2,,,,103.0,ketone,,0.8,1,hansen_a1,,
Acetylbromide,,,,16.7,10.6,5.2,,,,74.0,halogenated,,0.8,1,hansen_a1,,
Acetylchloride,,,,16.2,11.2,5.8,,,,71.4,halogenated,,0.8,1,hansen_a1,,
Acetylene (Ethyne),,,,14.4,4.2,11.9,,,,42.1,other,,0.8,1,hansen_a1,,
Acetylfluorid,,,,14.7,14.0,5.7,,,,62.0,other,,0.8,1,hansen_a1,,
Acridine,,,,21.7,5.9,2.0,,,,163.0,heterocyclic,,0.8,1,hansen_a1,,
Acrolein,,,,15.0,7.2,7.8,,,,66.7,other,,0.8,1,hansen_a1,,
Acrylamide,,,,15.8,12.1,12.8,,,,63.4,other,,0.8,1,hansen_a1,,
Acrylic Acid,,,,17.7,6.4,14.9,,,,68.5,acid,,0.8,1,hansen_a1,,
Acrylonitrile,,,,16.0,12.8,6.8,,,,67.1,nitrile,,0.8,1,hansen_a1,,
Acrylylchloride,,,,16.2,11.6,5.4,,,,81.3,halogenated,,0.8,1,hansen_a1,,
"Adipic Acid (1,6-Hexanedioic)",,,,17.1,9.0,14.6,,,,107.5,acid,,0.8,1,hansen_a1,,
Adrenaline,,,,20.5,8.7,19.9,,,,154.5,other,,0.8,1,hansen_a1,,
alfa-Chloro Acetophenone,,,,20.0,9.6,5.7,,,,116.8,ketone,,0.8,1,hansen_a1,,
alfa-Methyl Styrene,,,,18.5,2.4,2.4,,,,130.0,aromatic,,0.8,1,hansen_a1,,
Allyl Acetate,,,,15.7,4.5,8.0,,,,108.5,ester,,0.8,1,hansen_a1,,
Allyl Acetic Acid,,,,16.7,4.7,11.3,,,,102.1,acid,,0.8,1,hansen_a1,,
Allyl Acetoacetate,,,,15.9,6.9,8.6,,,,137.8,ester,,0.8,1,hansen_a1,,
Allyl Acetonitrile (4-Pentenenitrile),,,,16.3,11.2,5.0,,,,98.5,nitrile,,0.8,1,hansen_a1,,
Allyl Alcohol,,,,16.2,10.8,16.8,,,,68.4,alcohol,,0.8,1,hansen_a1,,
Allyl Amine,,,,15.5,5.7,10.6,,,,74.9,amine,,0.8,1,hansen_a1,,
Allyl Bromide (3-Bromoprene),,,,16.5,7.3,4.9,,,,86.5,halogenated,,0.8,1,hansen_a1,,
Allyl Chloride,,,,17.0,6.2,2.3,,,,82.3,halogenated,,0.8,1,hansen_a1,,
Allyl Cyanide,,,,16.0,14.3,5.6,,,,80.5,nitrile,,0.8,1,hansen_a1,,
Allyl Ethylether,,,,15.0,4.8,5.1,,,,112.6,ether,,0.8,1,hansen_a1,,
Allyl Fluoride,,,,14.9,6.4,1.0,,,,71.5,other,,0.8,1,hansen_a1,,
Allyl Formate,,,,15.7,5.4,8.8,,,,91.0,ester,,0.8,1,hansen_a1,,
Allyl Iodide,,,,17.4,6.4,3.3,,,,90.8,other,,0.8,1,hansen_a1,,
Allyl Isocyanide,,,,16.1,13.0,5.4,,,,84.5,nitrile,,0.8,1,hansen_a1,,
Allyl Isopropyl Ether,,,,15.0,4.1,7.1,,,,129.0,ether,,0.8,1,hansen_a1,,
Allyl Isothiocyanate,,,,17.0,11.3,8.5,,,,98.0,other,,0.8,1,hansen_a1,,
Allyl Mercaptan,,,,16.4,6.2,7.9,,,,80.2,sulfur compound,,0.8,1,hansen_a1,,
Allyl Methacrylate,,,,15.2,4.1,7.5,,,,134.8,ester,,0.8,1,hansen_a1,,
Allyl Methylether,,,,15.0,4.3,5.9,,,,93.7,ether,,0.8,1,hansen_a1,,
"alpha,alpha,alpha Trifluoro oluene",,,,17.5,8.8,0.0,,,,122.9,halogenated,,0.8,1,hansen_a1,,
Ammonia,,,,13.7,15.7,17.8,,,,20.8,other,,0.8,1,hansen_a1,,
Amphetamine,,,,17.5,4.3,6.3,,,,148.1,amine,,0.8,1,hansen_a1,,
Amyl Acetate,,,,15.8,3.3,6.1,,,,148.0,ester,,0.8,1,hansen_a1,,
Anethole (Trans),,,,19.0,4.3,8.7,,,,150.0,other,,0.8,1,hansen_a1,,
Aniline,,,,19.4,5.1,10.2,,,,91.5,amine,,0.8,1,hansen_a1,,
Anisaldehyde (2-Methoxy,,,,19.4,11.9,8.3,,,,120.8,aldehyde,,0.8,1,hansen_a1,,
Anisidine (2-Methoxyaniline),,,,19.5,5.4,11.4,,,,112.2,amine,,0.8,1,hansen_a1,,
Anisole,,,,17.8,4.1,6.7,,,,119.1,ether,,0.8,1,hansen_a1,,
Ascorbic Acid,,,,18.0,12.6,27.6,,,,106.7,acid,,0.8,1,hansen_a1,,
Azidoethane,,,,15.9,8.9,12.9,,,,79.0,other,,0.8,1,hansen_a1,,
Benzal Chloride,,,,19.9,6.6,2.4,,,,134.2,halogenated,,0.8,1,hansen_a1,,
Benzaldehyde,,,,19.4,7.4,5.3,,,,101.5,aldehyde,,0.8,1,hansen_a1,,
Benzamide,,,,21.2,14.7,11.2,,,,90.3,other,,0.8,1,hansen_a1,,
Benzene,,,,18.4,0.0,2.0,,,,89.4,aromatic,,0.8,1,hansen_a1,,
Benzimidazole,,,,20.6,14.9,11.0,,,,102.7,amine,,0.8,1,hansen_a1,,
Benzisoxazole,,,,20.6,11.5,8.8,,,,100.7,heterocyclic,,0.8,1,hansen_a1,,
Benzoic Acid,,,,18.2,6.9,9.8,,,,113.1,acid,,0.8,1,hansen_a1,,
Benzoin,,,,19.9,9.7,10.7,,,,187.7,other,,0.8,1,hansen_a1,,
Benzonitrile,,,,17.4,9.0,3.3,,,,102.6,nitrile,,0.8,1,hansen_a1,,
Benzophenone,,,,19.6,8.6,5.7,,,,164.2,other,,0.8,1,hansen_a1,,
Benzothiazole,,,,20.6,5.2,8.4,,,,108.5,heterocyclic,,0.8,1,hansen_a1,,
Benzotrichloride,,,,20.2,6.6,3.2,,,,142.1,halogenated,,0.8,1,hansen_a1,,
Benzoyl Chloride,,,,20.7,8.2,4.5,,,,116.0,halogenated,,0.8,1,hansen_a1,,
Benzyl Acetate,,,,18.3,5.7,6.0,,,,142.8,ester,,0.8,1,hansen_a1,,
Benzyl Alcohol,,,,18.4,6.3,13.7,,,,103.6,alcohol,,0.8,1,hansen_a1,,
Benzyl Amine,,,,19.2,4.6,11.7,,,,109.2,amine,,0.8,1,hansen_a1,,
Benzyl Benzoate,,,,20.0,5.1,5.2,,,,191.2,ester,,0.8,1,hansen_a1,,
Benzyl Butyl Phthalate,,,,19.0,11.2,3.1,,,,306.0,ester,,0.8,1,hansen_a1,,
Benzyl Chloride,,,,18.8,7.1,2.6,,,,115.0,halogenated,,0.8,1,hansen_a1,,
Benzyl Methacrylate,,,,16.8,4.1,4.1,,,,167.8,ester,,0.8,1,hansen_a1,,
Benzylethyl Ether,,,,18.4,3.8,3.8,,,,144.2,ether,,0.8,1,hansen_a1,,
beta-Propiolactone,,,,19.7,18.2,10.3,,,,65.5,ester,,0.8,1,hansen_a1,,
Bicyclohexyl,,,,18.6,0.0,0.0,,,,188.5,other,,0.8,1,hansen_a1,,
Biphenyl,,,,19.7,1.0,2.0,,,,155.1,aromatic,,0.8,1,hansen_a1,,
Bis(Chloromethyl) Ether,,,,17.2,4.9,6.6,,,,86.6,ether,,0.8,1,hansen_a1,,
Bis-(m-Phenoxyphenyl) Ether,,,,19.6,3.1,5.1,,,,373.0,ether,,0.8,1,hansen_a1,,
Bisphenol A,,,,19.2,5.9,13.8,,,,207.5,alcohol,,0.8,1,hansen_a1,,
Bisphenol-S,,,,20.0,14.6,16.3,,,,183.2,alcohol,,0.8,1,hansen_a1,,
Biuret,,,,20.0,14.6,18.8,,,,70.3,other,,0.8,1,hansen_a1,,
Borine Carbonyl,,,,17.0,10.2,6.9,,,,41.8,other,,0.8,1,hansen_a1,,
Boron Trichloride,,,,16.6,2.5,0.0,,,,85.3,halogenated,,0.8,1,hansen_a1,,
Bromine (P From Dipole Moment),,,,18.2,2.1,0.0,,,,51.5,halogenated,,0.8,1,hansen_a1,,
Bromine (P From Group Cont.),,,,18.2,14.9,0.0,,,,51.5,halogenated,,0.8,1,hansen_a1,,
Bromoacetylene,,,,15.7,9.9,5.6,,,,67.7,halogenated,,0.8,1,hansen_a1,,
Bromobenzene,,,,20.5,5.5,4.1,,,,105.3,halogenated,,0.8,1,hansen_a1,,
Bromochloromethane,,,,17.3,5.7,3.5,,,,65.0,halogenated,,0.8,1,hansen_a1,,
Bromoethylene,,,,16.1,6.3,2.3,,,,71.6,halogenated,,0.8,1,hansen_a1,,
Bromoform,,,,21.4,4.1,6.1,,,,87.5,halogenated,,0.8,1,hansen_a1,,
Bromomethyl Methyl Ether,,,,16.9,8.5,7.0,,,,81.6,ether,,0.8,1,hansen_a1,,
Bromoprene,,,,16.9,6.4,4.7,,,,95.2,halogenated,,0.8,1,hansen_a1,,
Bromotrichloro Methane (P and H from Group cont.),,,,18.3,8.1,6.0,,,,99.2,halogenated,,0.8,1,hansen_a1,,
Bromotrichloro Methane (P from Dipole Moment),,,,18.3,0.8,0.0,,,,99.2,halogenated,,0.8,1,hansen_a1,,
Bromotrichloro Methane (P from Group cont.),,,,18.3,8.1,0.0,,,,99.2,halogenated,,0.8,1,hansen_a1,,
Bromotrifluoromethane (Freon 1381),,,,9.6,2.4,0.0,,,,97.0,halogenated,,0.8,1,hansen_a1,,
Butadiene-4-Cyano,,,,16.2,11.7,5.2,,,,93.7,other,,0.8,1,hansen_a1,,
Butadienedioxide,,,,18.3,14.4,6.2,,,,77.8,other,,0.8,1,hansen_a1,,
Butadione,,,,15.7,5.1,6.8,,,,87.8,other,,0.8,1,hansen_a1,,
Butane,,,,14.1,0.0,0.0,,,,101.4,hydrocarbon,,0.8,1,hansen_a1,,
Butoxy Ethoxy Pr opanol,,,,15.5,6.5,10.2,,,,185.9,other,,0.8,1,hansen_a1,,
Butyl Benzoate,,,,18.3,5.6,5.5,,,,178.0,ester,,0.8,1,hansen_a1,,
Butyl Formate,,,,15.7,6.5,9.2,,,,114.8,ester,,0.8,1,hansen_a1,,
Butyl Isopropenyl Ether,,,,14.8,5.3,5.0,,,,145.7,ether,,0.8,1,hansen_a1,,
Butyl Lactate,,,,15.8,6.5,10.2,,,,149.0,ester,,0.8,1,hansen_a1,,
Butyl Stearate,,,,14.5,3.7,3.5,,,,382.0,other,,0.8,1,hansen_a1,,
Butyl-6-Methyl-3-Cyclohexene,,,,16.1,2.5,5.7,,,,209.1,other,,0.8,1,hansen_a1,,
Butyleneoxide,,,,16.3,6.2,5.9,,,,87.5,other,,0.8,1,hansen_a1,,
Butyraldehyde,,,,15.6,10.1,6.2,,,,90.5,aldehyde,,0.8,1,hansen_a1,,
Butyric Acid,,,,14.9,4.1,10.6,,,,110.0,acid,,0.8,1,hansen_a1,,
Butyric Anhydride,,,,16.0,6.3,7.7,,,,164.4,other,,0.8,1,hansen_a1,,
Butyronitrile,,,,15.3,12.4,5.1,,,,87.3,nitrile,,0.8,1,hansen_a1,,
Butyrylchloride,,,,16.8,9.4,4.8,,,,103.6,halogenated,,0.8,1,hansen_a1,,
Caffeine,,,,19.5,10.1,13.0,,,,157.9,other,,0.8,1,hansen_a1,,
Caprolactone (Epsilon),,,,19.7,15.0,7.4,,,,110.8,ester,,0.8,1,hansen_a1,,
Carbazole (Diphenylenimine),,,,21.7,6.4,6.2,,,,152.0,aromatic,,0.8,1,hansen_a1,,
Carbon Dioxide,,,,15.7,6.3,5.7,,,,38.0,other,,0.8,1,hansen_a1,,
Carbon Disulfid,,,,20.5,0.0,0.6,,,,60.0,other,,0.8,1,hansen_a1,,
Carbon Disulfid,,,,19.9,5.8,0.6,,,,60.0,other,,0.8,1,hansen_a1,,
Carbon tetrachloride,,,,17.8,0.0,0.6,,,,97.1,halogenated,,0.8,1,hansen_a1,,
Carbon Tetrachloride,,,,16.1,8.3,0.0,,,,97.1,halogenated,,0.8,1,hansen_a1,,
Carbonyl Cyanide,,,,15.0,6.3,8.0,,,,71.2,nitrile,,0.8,1,hansen_a1,,
Carbonyl Sulfid,,,,17.4,3.7,0.0,,,,51.0,other,,0.8,1,hansen_a1,,
Castor Oil,,,,15.9,4.6,12.0,,,,436.0,other,,0.8,1,hansen_a1,,
Cetyl Alcohol (1-Hexadecanol),,,,15.1,3.7,8.1,,,,298.7,alcohol,,0.8,1,hansen_a1,,
Chloral,,,,17.2,7.4,7.6,,,,97.5,halogenated,,0.8,1,hansen_a1,,
Chlorine,,,,17.3,10.0,0.0,,,,46.0,halogenated,,0.8,1,hansen_a1,,
Chloro Acetaldehyde,,,,16.2,16.1,9.0,,,,60.4,halogenated,,0.8,1,hansen_a1,,
Chloro Acetic Acid,,,,17.7,10.4,12.3,,,,68.6,acid,,0.8,1,hansen_a1,,
Chloro Maleic Anhydride,,,,20.4,17.3,11.5,,,,89.5,halogenated,,0.8,1,hansen_a1,,
Chloroacetone,,,,16.8,9.6,5.5,,,,80.5,ketone,,0.8,1,hansen_a1,,
Chloroacetonitrile,,,,17.4,13.6,2.0,,,,63.3,nitrile,,0.8,1,hansen_a1,,
Chloroacetylchloride,,,,17.5,9.2,5.5,,,,79.5,halogenated,,0.8,1,hansen_a1,,
Chloroacetylene,,,,16.2,2.1,2.5,,,,63.7,halogenated,,0.8,1,hansen_a1,,
Chlorobenzene,,,,19.0,4.3,2.0,,,,102.1,halogenated,,0.8,1,hansen_a1,,
Chlorocyclopropane,,,,17.6,7.2,2.2,,,,84.9,halogenated,,0.8,1,hansen_a1,,
Chlorodifluoromethane (Freon 22),,,,12.3,6.3,5.7,,,,72.9,halogenated,,0.8,1,hansen_a1,,
Chloroform,,,,17.8,3.1,5.7,,,,80.7,halogenated,,0.8,1,hansen_a1,,
Chloromethylsulfid,,,,16.6,6.4,2.0,,,,95.0,halogenated,,0.8,1,hansen_a1,,
Chloronitromethane,,,,17.4,13.5,5.5,,,,65.1,nitro,,0.8,1,hansen_a1,,
Chloropicrin (Trichloronitromethane),,,,17.6,6.8,7.0,,,,101.7,nitro,,0.8,1,hansen_a1,,
Chlorotrifluoroet ylene (CTFE),,,,15.3,6.3,0.0,,,,75.6,halogenated,,0.8,1,hansen_a1,,
Chlorprene,,,,16.1,5.4,2.1,,,,93.2,halogenated,,0.8,1,hansen_a1,,
Cineol (Eucalyptol),,,,16.7,4.6,3.4,,,,167.5,terpene,,0.8,1,hansen_a1,,
Cinnamyl Alcohol,,,,19.1,6.0,13.0,,,,129.1,alcohol,,0.8,1,hansen_a1,,
cis-Cinnamic Acid,,,,19.1,3.9,10.6,,,,115.4,acid,,0.8,1,hansen_a1,,
Cis-Decahydronaphthalene,,,,18.8,0.0,0.0,,,,156.9,aromatic,,0.8,1,hansen_a1,,
Citraconic Anhydride,,,,19.2,17.0,11.2,,,,89.9,other,,0.8,1,hansen_a1,,
Coniferyl Alcohol,,,,19.0,7.0,16.3,,,,171.6,alcohol,,0.8,1,hansen_a1,,
Coumarin,,,,20.0,12.5,6.7,,,,156.3,other,,0.8,1,hansen_a1,,
Crotonaldehyde,,,,16.2,14.9,7.4,,,,82.5,aldehyde,,0.8,1,hansen_a1,,
Crotonic Acid,,,,16.8,8.7,12.0,,,,84.6,acid,,0.8,1,hansen_a1,,
Crotonlactone,,,,19.0,19.8,9.6,,,,76.4,ester,,0.8,1,hansen_a1,,
Cyanamid (Carbamonitrile),,,,15.5,27.6,16.8,,,,32.8,nitrile,,0.8,1,hansen_a1,,
Cyanogen,,,,15.1,11.8,0.0,,,,54.6,other,,0.8,1,hansen_a1,,
Cyanogen Bromide,,,,18.3,15.2,0.0,,,,52.6,halogenated,,0.8,1,hansen_a1,,
Cyanogen Chloride,,,,15.6,14.5,0.0,,,,51.8,halogenated,,0.8,1,hansen_a1,,
Cyclobutanone,,,,18.3,11.4,5.2,,,,73.4,other,,0.8,1,hansen_a1,,
Cyclodecanone,,,,16.8,8.0,4.1,,,,161.0,other,,0.8,1,hansen_a1,,
Cycloheptanone,,,,17.2,10.6,4.8,,,,118.2,other,,0.8,1,hansen_a1,,
Cyclohexane,,,,16.8,0.0,0.2,,,,108.7,hydrocarbon,,0.8,1,hansen_a1,,
"Cyclohexane-1,2-Dicarboxylic Acid",,,,16.4,2.2,5.0,,,,422.4,acid,,0.8,1,hansen_a1,,
Cyclohexanol,,,,17.4,4.1,13.5,,,,106.0,alcohol,,0.8,1,hansen_a1,,
Cyclohexanone,,,,17.8,6.3,5.1,,,,104.0,ketone,,0.8,1,hansen_a1,,
Cyclohexene,,,,17.2,1.0,5.0,,,,101.9,other,,0.8,1,hansen_a1,,
Cycloheximide,,,,18.3,11.0,13.8,,,,171.0,other,,0.8,1,hansen_a1,,
Cyclohexyl Benzene,,,,18.7,0.0,1.0,,,,169.9,aromatic,,0.8,1,hansen_a1,,
Cyclohexylamine,,,,17.2,3.1,6.5,,,,113.8,amine,,0.8,1,hansen_a1,,
Cyclohexylchloride,,,,17.3,5.5,2.0,,,,118.6,halogenated,,0.8,1,hansen_a1,,
Cyclooctanone,,,,17.0,9.6,4.5,,,,131.7,other,,0.8,1,hansen_a1,,
Cyclopentadiene,,,,17.2,1.9,6.1,,,,82.1,other,,0.8,1,hansen_a1,,
Cyclopentane,,,,16.4,0.0,1.8,,,,94.9,hydrocarbon,,0.8,1,hansen_a1,,
Cyclopentanone,,,,17.9,11.9,5.2,,,,89.1,ketone,,0.8,1,hansen_a1,,
Cyclopentene,,,,16.7,3.8,1.7,,,,89.0,other,,0.8,1,hansen_a1,,
Cyclopropane,,,,17.6,0.0,0.0,,,,58.3,hydrocarbon,,0.8,1,hansen_a1,,
Cyclopropene,,,,17.2,2.4,2.0,,,,50.0,other,,0.8,1,hansen_a1,,
Cyclopropylmethylketone,,,,17.0,11.1,4.6,,,,93.6,ketone,,0.8,1,hansen_a1,,
Cyclopropylnitrile,,,,18.6,16.2,5.7,,,,75.4,nitrile,,0.8,1,hansen_a1,,
d-Camphor,,,,17.8,9.4,4.7,,,,153.7,terpene,,0.8,1,hansen_a1,,
DDT,,,,20.0,5.5,3.1,,,,268.8,other,,0.8,1,hansen_a1,,
Decane,,,,15.7,0.0,0.0,,,,195.9,hydrocarbon,,0.8,1,hansen_a1,,
Di-(2-Chloro-Isopropyl) Ether,,,,19.0,8.2,5.1,,,,146.0,ether,,0.8,1,hansen_a1,,
Di-(2-Chloroethoxy) Methane,,,,17.1,10.2,7.1,,,,141.1,halogenated,,0.8,1,hansen_a1,,
Di-(2-Chloroethyl) Ether,,,,18.8,9.0,5.7,,,,117.2,ether,,0.8,1,hansen_a1,,
Di-(2-Ethyl Hexyl)azelate,,,,16.7,1.4,4.8,,,,449.9,other,,0.8,1,hansen_a1,,
Di-(2-Ethyl Hexyl)sebacate,,,,16.8,1.0,4.7,,,,468.7,ester,,0.8,1,hansen_a1,,
Di-(2-Methoxyethyl) Ether,,,,15.7,6.1,6.5,,,,142.0,ether,,0.8,1,hansen_a1,,
Di-2-Ethyl Hexyl Amine,,,,15.6,0.8,3.2,,,,301.5,amine,,0.8,1,hansen_a1,,
Di-2-Ethyl Hexyl Ether,,,,15.9,2.6,2.5,,,,300.5,ether,,0.8,1,hansen_a1,,
Di-Isobutyl Carbinol,,,,14.9,3.1,10.8,,,,177.8,other,,0.8,1,hansen_a1,,
Di-Isobutyl Ketone,,,,16.0,3.7,4.1,,,,177.1,ketone,,0.8,1,hansen_a1,,
Di-Isobutyl Sulfoxide,,,,16.3,10.5,6.1,,,,195.0,sulfoxide,,0.8,1,hansen_a1,,
Di-Isodecyl Phthalate,,,,16.6,6.2,2.6,,,,464.2,ester,,0.8,1,hansen_a1,,
Di-Isoheptyl Phthalate,,,,16.8,7.2,3.4,,,,364.9,ester,,0.8,1,hansen_a1,,
Di-Isononyl Adipate,,,,16.2,1.8,4.9,,,,433.7,ester,,0.8,1,hansen_a1,,
Di-Isononyl Phthalate,,,,16.6,6.6,2.9,,,,432.4,ester,,0.8,1,hansen_a1,,
Di-Isopropyl Methyl Phosphonate,,,,16.4,10.0,5.7,,,,184.4,other,,0.8,1,hansen_a1,,
Di-Isopropyl Phosphonofluoridat,,,,15.7,10.2,5.9,,,,174.5,other,,0.8,1,hansen_a1,,
Di-Isopropyl Sulfoxide,,,,17.0,11.5,7.4,,,,159.9,sulfoxide,,0.8,1,hansen_a1,,
Di-n-Butyl Ether,,,,15.2,3.4,4.2,,,,170.3,ether,,0.8,1,hansen_a1,,
Di-n-Butyl Sulfoxide,,,,16.4,10.5,6.1,,,,195.0,sulfoxide,,0.8,1,hansen_a1,,
Di-n-Pentyl Ether,,,,15.6,3.1,3.0,,,,203.2,ether,,0.8,1,hansen_a1,,
Di-n-Propyl Ether,,,,15.1,4.2,3.7,,,,137.7,ether,,0.8,1,hansen_a1,,
Di-n-Propyl Sulfoxide,,,,17.0,13.0,7.4,,,,159.9,sulfoxide,,0.8,1,hansen_a1,,
Di-p-Tolyl Sulfoxide,,,,20.3,11.4,3.1,,,,209.0,sulfoxide,,0.8,1,hansen_a1,,
Diacetone Alcohol,,,,15.8,8.2,10.8,,,,124.2,alcohol,,0.8,1,hansen_a1,,
Diallyl Amine,,,,15.6,4.5,6.7,,,,124.1,amine,,0.8,1,hansen_a1,,
Diallyl Ether,,,,15.3,4.4,5.3,,,,118.8,ether,,0.8,1,hansen_a1,,
Diazomethane,,,,14.7,6.1,11.3,,,,78.1,other,,0.8,1,hansen_a1,,
Dibasic Esters (dupont) Mix of,,,,16.2,4.7,8.4,,,,159.0,other,,0.8,1,hansen_a1,,
Dibenzyl Ether,,,,19.6,3.4,5.2,,,,197.4,ether,,0.8,1,hansen_a1,,
Dibenzyl Sebacate,,,,17.8,2.2,5.5,,,,362.1,ester,,0.8,1,hansen_a1,,
Dibromo Methane,,,,17.8,6.4,7.0,,,,69.8,halogenated,,0.8,1,hansen_a1,,
Dibutyl Amine,,,,15.0,3.0,4.3,,,,170.0,amine,,0.8,1,hansen_a1,,
Dibutyl Fumarate,,,,16.7,3.0,6.7,,,,232.7,ester,,0.8,1,hansen_a1,,
Dibutyl Ketone,,,,16.0,7.7,4.4,,,,173.4,ketone,,0.8,1,hansen_a1,,
Dibutyl Maleate,,,,16.5,6.1,7.2,,,,230.4,ester,,0.8,1,hansen_a1,,
Dibutyl Phthalate,,,,17.8,8.6,4.1,,,,266.0,ester,,0.8,1,hansen_a1,,
Dibutyl Sebacate,,,,16.7,4.5,4.1,,,,339.0,ester,,0.8,1,hansen_a1,,
